conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.86E+18,Thu Nov 14 10:23:44 +0000 2024,0,@LexWu_13 @PolrestabesSby @prabowo @ListyoSigitP Nyimak dl,1.86E+18,,LexWu_13,in,,0,0,0,https://x.com/vevennya/status/1857006493427454162,1.84E+18,vevennya
1.86E+18,Thu Nov 14 10:23:43 +0000 2024,0,Bersama Prabowo kita dukung upaya cegah penyelundupan demi kelestarian sumber daya laut Indonesia #IndonesiaEmas #ProgramPresiden #PresidenPrabowo #CegahPenyelundupan #LawanPenyelundupan #StopPenyelundupan https://t.co/76lDp16uHv,1.86E+18,https://pbs.twimg.com/media/GcVpjxDWoAEPnK5.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857006492047520163,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:23:43 +0000 2024,0,Acara Kampanye Akbar RIDO dibarengi dengan Konser Satu1n Jakarta juga disambut oleh mantan presiden Ridwan Kamil https://t.co/vfzkuHJssG,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857006270147903488/pu/img/mLuPr_lUFmSytNGc.jpg,,in,,0,0,0,https://x.com/itsjentm/status/1857006490961195504,7.06E+17,itsjentm
1.86E+18,Thu Nov 14 10:23:41 +0000 2024,0,@LexWu_13 @PolrestabesSby @prabowo @ListyoSigitP Negeri Konoha,1.86E+18,,LexWu_13,in,Indonesia,0,0,0,https://x.com/AkuPuny61743405/status/1857006481301795236,1.49E+18,AkuPuny61743405
1.86E+18,Thu Nov 14 10:23:31 +0000 2024,0,knp ya ky ga ngehargain gt kesannya. mau cerita aja hrs ditunda dulu sm agendanya yg segudang giliran ntar gue berubah br deh lsg blg gue knp ky a b c end up gue yg ngerasa bersalah knp ky gitu ke dia. gt trs aja siklusnya sampe prabowo 2 periode,1.86E+18,,,in,You look lostâ€¦leave,0,1,0,https://x.com/odieodol/status/1857006439782396316,1.67E+18,odieodol
1.86E+18,Thu Nov 14 10:23:28 +0000 2024,0,@ARSIPAJA Jd klo paslon lain ga akan didukung presiden?,1.86E+18,,ARSIPAJA,in,,0,0,0,https://x.com/bukudramanlearn/status/1857006427530764726,3.30E+09,bukudramanlearn
1.86E+18,Thu Nov 14 10:23:25 +0000 2024,1,Bapak rencana besok blusukan ke warga daerah Banyumas Pantura Barat dan Pantura Timur. Ini lagi dibahas daerah tujuan pastinya. Beliau mau kangen-kangenan dengan warga .... KALO KANGEN JD PRESIDEN? https://t.co/gfTsh2zaGk,1.86E+18,https://pbs.twimg.com/media/GcVpfLnXUAANKdk.jpg,,in,Jakarta Capital Region,0,0,0,https://x.com/Duren___/status/1857006417065996289,1.50E+18,Duren___
1.86E+18,Thu Nov 14 10:23:18 +0000 2024,0,Lampu yang mati dan jembatan yg bolong ini sangat membahayakan masyarakat. Mungkin ada yang pernah lihat fasilitas rusak bisa share juga by reply ini dan tag Pak @prabowo Semoga dibenahi dgn secepatnya ya Pak,1.86E+18,,matchojicha,in,Jakarta Capital Region,0,0,0,https://x.com/matchojicha/status/1857006386665619960,1.55E+18,matchojicha
1.86E+18,Thu Nov 14 10:23:17 +0000 2024,0,Ikut happy baca ini. Klo ini benar Prabowo di sebulan pertama &gt; Jokowi di sepuluh tahun. Yth Presiden @prabowo mohon agar memperhatikan kesejahteraan guru khususnya honorer. https://t.co/hng0ln05Cv,1.86E+18,,,in,"West Sulawesi, Indonesia",0,0,0,https://x.com/YwdhMwDypyn/status/1857006380374188540,1.43E+18,YwdhMwDypyn
1.86E+18,Thu Nov 14 10:23:03 +0000 2024,1,Menantu mantan presiden Joko Widodo Bobby Afif Nasution diduga terlibat dalam kasus suap izin usaha pertambangan di Maluku Utara. (Tempodotco) #AdiliJokoWidodo #AdiliJokoWidodo https://t.co/OTWhi8NhcK,1.86E+18,https://pbs.twimg.com/media/GcVpZYpWkAILRtP.jpg,,in,,0,0,1,https://x.com/Zay34562/status/1857006323918876995,1.54E+18,Zay34562
1.86E+18,Thu Nov 14 10:23:01 +0000 2024,1,@vanc1Bozz @KPAI_official @prabowo Astaghfirullah,1.86E+18,,vanc1Bozz,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Rizallubis76/status/1857006315077292239,1.37E+18,Rizallubis76
1.86E+18,Thu Nov 14 10:23:00 +0000 2024,0,@abu_waras https://t.co/2PgAatgKHW,1.86E+18,,abu_waras,qme,Jakarta,0,0,0,https://x.com/el_krova/status/1857006311776350215,1.77E+08,el_krova
1.86E+18,Thu Nov 14 10:23:00 +0000 2024,0,Dari Peru Presiden Prabowo Subianto sempat menelepon CEO Nvidia Jensen Huang yang sedang menjadi pembicara di Indonesia. #Internasional #AdadiKompas https://t.co/ErSZ6iSWiE,1.86E+18,,,in,"Palmerah, Jakarta",0,0,0,https://x.com/hariankompas/status/1857006309679534372,2.56E+08,hariankompas
1.86E+18,Thu Nov 14 10:22:54 +0000 2024,0,@Minietweets_ @prabowo @gibran_tweet @0ctoberR1 @abby6mei @mimih6mei @BANGSAygSUJUD @mas_veel @gtobing2903 @99propaganda @adri_zizie @tham878 @KEBUMENinLOVE Isi kabinet yg berkasus dg masalah korupsi ada erlangga zulhas Dito nusron sugiono hiariej dll omon2,1.86E+18,,Minietweets_,in,,0,0,0,https://x.com/AsepBerlian8/status/1857006283842277532,9.13E+17,AsepBerlian8
1.86E+18,Thu Nov 14 10:22:43 +0000 2024,0,@AndovidaLopez @JovialdaLopez @marionjolamj @kitabisacom Antisipasi dan persiapan mitigasi masal @prabowo,1.86E+18,,MiRV19Kft,in,Jakarta Capital Region,0,0,0,https://x.com/MiRV19Kft/status/1857006238841589808,1.47E+18,MiRV19Kft
1.86E+18,Thu Nov 14 10:22:42 +0000 2024,0,@NenkMonica https://t.co/2PgAatgKHW,1.86E+18,,NenkMonica,qme,Jakarta,0,0,0,https://x.com/el_krova/status/1857006236236959945,1.77E+08,el_krova
1.86E+18,Thu Nov 14 10:22:42 +0000 2024,0,@detikcom @detikjatengcom Jokowi saat ini ikut kampanye Pilkada utk salah satu Paslon dari Parpol yg dukung anaknya Gibran m'buktikan apa yg ditulis SBY Cawe-Cawe Presiden Jokowi di Pilpres 2024 sepertinya benar &amp; Keputusan 3 Hakim MK menyatakan terjadi Abuse Of Power di Pilpres 2024 sepertinya benar. https://t.co/4M7B5HdbrY,1.86E+18,https://pbs.twimg.com/media/GcVpVHEXIAE8Z82.jpg,detikcom,in,,0,0,0,https://x.com/sayno_KKN/status/1857006235913945381,1.74E+18,sayno_KKN
1.86E+18,Thu Nov 14 10:22:42 +0000 2024,0,Laksanakan arahan Presiden Prabowo Menteri transmigrasi pastikan tidak ada perpindahan dari luar papua ke papua https://t.co/CfFeYBjLpD,1.86E+18,https://pbs.twimg.com/media/GcVpU4CWUAAgcSm.jpg,,in,"Kota Sumenep, Indonesia",0,0,0,https://x.com/dpcdemokrat_s/status/1857006234076954677,1.56E+18,dpcdemokrat_s
1.86E+18,Thu Nov 14 10:22:39 +0000 2024,0,Komitmen PLN selaras dengan arahan Presiden RI Prabowo Subianto untuk mencapai swasembada energi dengan menyediakan energi hijau yang efisien dan terjangkau sekaligus mendukung pertumbuhan ekonomiÂ hinggaÂ 8%. #PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy https://t.co/IswrdJLKxK,1.86E+18,https://pbs.twimg.com/media/GcVpT5RW4AAnxZO.jpg,,in,,0,0,0,https://x.com/Electrizen_tgms/status/1857006222576111931,1.77E+18,Electrizen_tgms
1.86E+18,Thu Nov 14 10:22:36 +0000 2024,0,@OjolNyambi LOGIKA : Kalau dia Rektor UGM mestinya dia kan berkepentingan menelusuri..benar apa tidak ini ada presiden ngaku ngaku mantan UGM seberapa sulit sih meminta UGM menulusuri kebenaran tersebut..,1.86E+18,,OjolNyambi,in,,0,0,0,https://x.com/YusufWi70781128/status/1857006209368313982,1.45E+18,YusufWi70781128
1.86E+18,Thu Nov 14 10:22:33 +0000 2024,0,Lapar @prabowo,1.86E+18,,,es,Sean Ezekiel,0,1,0,https://x.com/noceusc/status/1857006198228140525,1.81E+18,noceusc
1.86E+18,Thu Nov 14 10:22:23 +0000 2024,0,@mycattye beautiful,1.86E+18,,mycattye,en,Jakarta Capital Region,0,0,0,https://x.com/IlhamsetiawanK1/status/1857006155471433840,1.21E+18,IlhamsetiawanK1
1.86E+18,Thu Nov 14 10:22:21 +0000 2024,0,@detikcom Yiihaaa..lagi nih @Gerindra &amp; @prabowo,1.86E+18,,detikcom,in,,0,0,0,https://x.com/B34Rf16ht3R/status/1857006146361446742,1.51E+18,B34Rf16ht3R
1.86E+18,Thu Nov 14 10:22:18 +0000 2024,0,Kampanye Akbar RIDO sangat menggemparkan panggung begitu ramai dan vibesnya menyala banget Konser Satu1n Jakarta dan juga mantan presiden indonesia pun memilih Ridwan Kamil memang calon pemimpin yang mantap banget sih beliau https://t.co/MufnLkgl28,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857006027033464833/pu/img/XOjcIuyUzzIR8BL4.jpg,,in,,0,0,0,https://x.com/Matahari1709/status/1857006132558012911,1.81E+18,Matahari1709
1.86E+18,Thu Nov 14 10:22:16 +0000 2024,0,@StefanAntonio__ @prabowo Baru x ini sy merasa pak jokowi masih jadi Presiden RI. Emang beneran ya pengen 3 periode.,1.86E+18,,StefanAntonio__,in,,0,0,0,https://x.com/GGivenlyGo/status/1857006123527577602,1.84E+18,GGivenlyGo
1.86E+18,Thu Nov 14 10:22:14 +0000 2024,0,@__LOVE_AG4EVER @prabowo Maaf sebelumnya sebaiknya urusan dlm negeri dl,1.86E+18,,__LOVE_AG4EVER,in,,0,0,0,https://x.com/RossiOci195906/status/1857006118393741404,1.81E+18,RossiOci195906
1.86E+18,Thu Nov 14 10:22:11 +0000 2024,0,@PDI_Perjuangan mantan presiden sampe ikutan kampanye di jateng untuk mengawal investasi masuk indosat-nvidia itu ya ? yg rencana bangun pusat AI atau emg ada apa sih ? ksannya calon yg stu lg cuma bkl jadi gubernur boneka presiden &amp; mantan presiden yg promosiin manfaat apa emgny bwt mreka,1.86E+18,,PDI_Perjuangan,in,,0,0,0,https://x.com/ngekaoo98_owei/status/1857006102631653585,1.69E+18,ngekaoo98_owei
1.86E+18,Thu Nov 14 10:21:58 +0000 2024,0,Dalam rangka mewujudkan ketahanan pangan dan mencapai swasembada yang kokoh Presiden Prabowo menginstruksikan untuk #PresidenPrabowo #PresidenPrabowoWujudkanKemandirianPangan #ProduktivitasLahanTidur #BangkitkanLahanTidur #KetahananPanganNasional #IndonesiaTanpaImpor https://t.co/uVzGoefuQV,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857006016400965632/pu/img/uKUWGhRJReVyUKKm.jpg,,in,,0,0,0,https://x.com/ud24185000/status/1857006049305178127,1.66E+18,ud24185000
1.86E+18,Thu Nov 14 10:21:55 +0000 2024,0,@ferrykoto @prabowo Iya kan saja. Mumpung masih hidup.,1.86E+18,,ferrykoto,in,,0,0,0,https://x.com/DjoyoD_joyo789/status/1857006035816300876,1.60E+18,DjoyoD_joyo789
1.86E+18,Thu Nov 14 10:21:52 +0000 2024,0,@RosanaRatn10318 @geloraco @KPK_RI @RadarKorupsi Gak perlu nya nunggu FBI @prabowo SDH membuat timsus Pemberantasan narkoba anggotanya terdiri dari TNI ada jg dari WAKABAIS smoga niatan baik pk Presiden berjalan lancar gulung smua mafia Narkoba Krn berdampak runtuhnya sebuah negara bangsa.,1.86E+18,,RosanaRatn10318,in,,0,0,0,https://x.com/AbubakarSu15415/status/1857006025435382093,1.75E+18,AbubakarSu15415
1.86E+18,Thu Nov 14 10:21:52 +0000 2024,0,@CNNIndonesia Ngpain lagi sih pak @jokowi kan katanya mau istirahat kalau memang pengen full politik langsung saja buat partai atau caplok saja partai yang ada kalau gini rasanya kurang etis karena tidak ada mantan presiden yang getol berpolitik jika sudah selesai masa baktinya.,1.86E+18,,CNNIndonesia,in,Indonesia,0,0,0,https://x.com/christoujaem/status/1857006025171194354,57850508,christoujaem
1.86E+18,Thu Nov 14 10:21:48 +0000 2024,0,Zul ini anak buahnya internal threat untuk Presiden kalo kaya gini,1.86E+18,,,in,Wakanda,0,0,0,https://x.com/dutaumbi/status/1857006009526456630,1.24E+18,dutaumbi
1.86E+18,Thu Nov 14 10:21:45 +0000 2024,0,Dalam rangka mewujudkan ketahanan pangan dan mencapai swasembada yang kokoh Presiden Prabowo menginstruksikan untuk #PresidenPrabowo #PresidenPrabowoWujudkanKemandirianPangan #ProduktivitasLahanTidur #BangkitkanLahanTidur #KetahananPanganNasional #IndonesiaTanpaImpor https://t.co/b2adyI8EUa,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857005956518846467/pu/img/y39ma__p5c4U1mdx.jpg,,in,,0,0,0,https://x.com/ud24185000/status/1857005996842881118,1.66E+18,ud24185000
1.86E+18,Thu Nov 14 10:21:41 +0000 2024,0,Wkwk. Ini sie kelihatan banget. Kalau Prabowo mau bikang : I am the president know,1.86E+18,,,in,,0,0,0,https://x.com/NsttRoby/status/1857005977653973164,1.44E+18,NsttRoby
1.86E+18,Thu Nov 14 10:21:41 +0000 2024,0,Prabowo: Masa depan bangsa harus bebas dari ancaman narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/5nkgDGJorm,1.86E+18,https://pbs.twimg.com/media/GcVpF0cWcAEOKYs.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005977557475623,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:39 +0000 2024,1,@RagilSemar Yaiyalau khan the ultimate targetnya adalah jadikan Jan Estes jdi wakil presiden setelah di sunat nanti......wkwkwwkkww,1.86E+18,,RagilSemar,in,"Depok, Indonesia",0,0,0,https://x.com/baihaqie2483/status/1857005971949621433,7.84E+17,baihaqie2483
1.86E+18,Thu Nov 14 10:21:39 +0000 2024,0,@ngeemtot @prabowo aku mau rawon,1.86E+18,,ngeemtot,in,,0,0,0,https://x.com/TlNQERBELL/status/1857005969990902228,1.76E+18,TlNQERBELL
1.86E+18,Thu Nov 14 10:21:36 +0000 2024,0,@hananbois @AndisBoga @LexWu_13 @ListyoSigitP @DivHumas_Polri @poldajawatimur @HumasPoldaJatim @PolrestabesSby @prabowo @Gerindra @tribunjogja @tribunjatim @tribunnews @NajwaShihab @MataNajwa @CNNIndonesia @cnnbrk @NarasiNewsroom Namanya jg usaha ngab CUAN yang MENENTUKAN.,1.86E+18,,hananbois,in,,0,0,0,https://x.com/Putih76732B/status/1857005958947328175,1.71E+18,Putih76732B
1.86E+18,Thu Nov 14 10:21:33 +0000 2024,0,Bersama Prabowo kita lawan narkoba untuk generasi Indonesia yang lebih bermartabat #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/u9tsf9kiaX,1.86E+18,https://pbs.twimg.com/media/GcVpEBTXwAAoj7j.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005946523758780,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:31 +0000 2024,0,@Santosokurni,1.86E+18,,Santosokurni,qme,Jakarta,0,0,0,https://x.com/el_krova/status/1857005937967481018,1.77E+08,el_krova
1.86E+18,Thu Nov 14 10:21:28 +0000 2024,0,Dengan kebijakan tegas Prabowo komitmen wujudkan Indonesia bebas narkoba demi masa depan bangsa #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/MvLo5jzZvk,1.86E+18,https://pbs.twimg.com/media/GcVpCh0XIAAIIAI.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005922351972757,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:27 +0000 2024,0,@soyeonsday @ARSIPAJA wkwkw resah aja punya presiden kok powernya buat kampanye salah satu pasangan,1.86E+18,,soyeonsday,in,,0,0,0,https://x.com/Diqatakatain/status/1857005922016440824,1.69E+18,Diqatakatain
1.86E+18,Thu Nov 14 10:21:27 +0000 2024,0,Aku keknya bakal dihujat kalo speak up ini. Tapi menurutku jae pake kemeja putih hari ini mirip mantan presiden.,1.86E+18,,,in,Indonesia,0,1,0,https://x.com/ahsaaraFarah/status/1857005920435196069,9.77E+17,ahsaaraFarah
1.86E+18,Thu Nov 14 10:21:22 +0000 2024,0,Demi Indonesia yang lebih sehat dan kuat Presiden Prabowo berjanji tuntas berantas narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/yAsXCWn7I6,1.86E+18,https://pbs.twimg.com/media/GcVpBUOX0AAfW0j.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005899740586472,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:17 +0000 2024,0,Komitmen Prabowo untuk memberantas narkoba adalah wujud nyata melindungi generasi bangsa #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/Ht0p3yPsUt,1.86E+18,https://pbs.twimg.com/media/GcVpAFRWIAARNjq.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005878769041816,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:07 +0000 2024,0,Prabowo: produktivitas lahan tidur menjadi kunci ketahanan pangan dan kemandirian Indonesia #PresidenPrabowo #PresidenPrabowoWujudkanKemandirianPangan #ProduktivitasLahanTidur #BangkitkanLahanTidur #KetahananPanganNasional #IndonesiaTanpaImpor https://t.co/hMTFqRQCez,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857005665069268992/pu/img/qslxJdeTYJzZ4ZKT.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005835685134383,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:21:05 +0000 2024,0,@hnirankara Iya iya orang pintar yg gk jadi wakil presiden,1.86E+18,,hnirankara,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/asepmulyan_87/status/1857005827036446740,3.75E+08,asepmulyan_87
1.86E+18,Thu Nov 14 10:21:05 +0000 2024,0,@iimfahima Akhirnya ada yg speak up begini dari awal aku liat video nya aja sorry to say si trump udh menunjukkan ketidak respect an dia ke pak prabowo anjir nntnnya gak nyaman bgt. Klo aku jd pak prabowo dgn hati mungielku inih aku sakit hati sih zuzur,1.86E+18,,iimfahima,in,,0,0,0,https://x.com/pikipikichyu/status/1857005826503798945,1.23E+18,pikipikichyu
1.86E+18,Thu Nov 14 10:21:04 +0000 2024,0,@JhonSitorus_18 @Gerindra @prabowo . Usut siapa backingan si bapak ini...,1.86E+18,,JhonSitorus_18,in,,0,0,0,https://x.com/h_ramadhan06/status/1857005823819456586,1.84E+18,h_ramadhan06
1.86E+18,Thu Nov 14 10:21:01 +0000 2024,1,@AbubakarSu15415 @prabowo @mohmahfudmd @MahkamahAgung @RadarKorupsi Luar biasa Indonesia kita Untuk perbaikan di hakimi. Tp yg koruptor di diemin.,1.86E+18,,AbubakarSu15415,in,Kal Sel.. Banjarmasin.,0,0,1,https://x.com/RosanaRatn10318/status/1857005809848250386,1.79E+18,RosanaRatn10318
1.86E+18,Thu Nov 14 10:20:55 +0000 2024,0,@Ndons_Back Kita bangga dg Pak Probowo Selaku Presiden Indonesia Yg Bisa Komu ikasi Baik Dan Juga Terlihat Sangat Menghargai Orang Namun Rasanya Kurang Pas Jika Pak Prabowo Berikan Hormat Militer Pada Pejabat znegara Lain Yg Secara Jabatan Dibawah Beliau..Bagaimanapin Beliau Presiden,1.86E+18,,Ndons_Back,in,,0,0,0,https://x.com/WYunaldi/status/1857005784418169201,1.67E+09,WYunaldi
1.86E+18,Thu Nov 14 10:20:50 +0000 2024,0,@LexWu_13 @PolrestabesSby @prabowo @ListyoSigitP Netizen indo maju,1.86E+18,,LexWu_13,pt,,0,0,0,https://x.com/jsibdibdibdi/status/1857005766537834609,1.80E+18,jsibdibdibdi
1.86E+18,Thu Nov 14 10:20:43 +0000 2024,1,@SonyaAmriani @LexWu_13 @prabowo @Gerindra @ListyoSigitP @ahriesonta @gibran_tweet Bersihin sampe bekingnya semua,1.86E+18,,SonyaAmriani,in,"Bali, Indonesia",0,1,0,https://x.com/petercumicumi/status/1857005735160271206,1.25E+18,petercumicumi
1.86E+18,Thu Nov 14 10:20:41 +0000 2024,0,@iimfahima Ini adalah video sindiran buat presiden sebelumnya.,1.86E+18,,iimfahima,in,,0,0,0,https://x.com/ArtoJumi14084/status/1857005727539139068,1.82E+18,ArtoJumi14084
1.86E+18,Thu Nov 14 10:20:39 +0000 2024,1,Komitmen Prabowo Berantas Narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/7xQdD3ueAl,1.86E+18,https://pbs.twimg.com/media/GcVo271XgAIahDa.jpg,,in,,0,0,0,https://x.com/menuju_2024/status/1857005717581942938,1.55E+18,menuju_2024
1.86E+18,Thu Nov 14 10:20:34 +0000 2024,1,Komitmen Prabowo Berantas Narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/9otDBxR6Kj,1.86E+18,https://pbs.twimg.com/media/GcVo1xSW8AAA4U_.jpg,,in,,0,0,0,https://x.com/menuju_2024/status/1857005697939939455,1.55E+18,menuju_2024
1.86E+18,Thu Nov 14 10:20:33 +0000 2024,0,@JendralKepitin9 @LexWu_13 @prabowo Kalau mau membersihkan kotoran sapunya harus bersih?? Pertanyaan saya ke pak kapolri yang terhormat Ketika sapu yang bersih menyentuhan kotoran kotorannya akan hilang atau justru sapu yang bersih dan kotoran jadi menempel pak?,1.86E+18,,JendralKepitin9,in,,0,0,0,https://x.com/Juntak100/status/1857005694265782481,1.77E+18,Juntak100
1.86E+18,Thu Nov 14 10:20:30 +0000 2024,1,Komitmen Prabowo Berantas Narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/jqTPmvCSh1,1.86E+18,https://pbs.twimg.com/media/GcVo0pyXsAEZyEf.jpg,,in,,0,0,0,https://x.com/menuju_2024/status/1857005679770284508,1.55E+18,menuju_2024
1.86E+18,Thu Nov 14 10:20:29 +0000 2024,0,@tekarok007 @Chanel__Diorr @realfedinuril Anak abah lebih dulu milih prabowo 2014 &amp; 2019,1.86E+18,,tekarok007,in,,0,0,0,https://x.com/JenieDegea/status/1857005677044007418,1.75E+18,JenieDegea
1.86E+18,Thu Nov 14 10:20:25 +0000 2024,1,Komitmen Prabowo Berantas Narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/bOmoZYZPjO,1.86E+18,https://pbs.twimg.com/media/GcVozjsXEAADc53.jpg,,in,,0,0,0,https://x.com/menuju_2024/status/1857005659625009233,1.55E+18,menuju_2024
1.86E+18,Thu Nov 14 10:20:24 +0000 2024,0,@ArjayaDirja @tempodotco Kata qodari juga Prabowo kampanye pas hari Minggu dan dia sebagai ketua umum Gerindra. Berarti Indonesia hari Minggu gak punya presiden ya ?,1.86E+18,,ArjayaDirja,in,,0,0,0,https://x.com/ana_satria0801/status/1857005654994555229,3.06E+09,ana_satria0801
1.86E+18,Thu Nov 14 10:20:23 +0000 2024,1,@blank0429 Dan prediksinya terjadj beneran gimana pak bapak dulu saya bangga banget ama njenengan lho @prabowo,1.86E+18,,blank0429,in,,0,0,0,https://x.com/travelerwizzard/status/1857005652528304139,1.74E+18,travelerwizzard
1.86E+18,Thu Nov 14 10:20:23 +0000 2024,0,@Epricila10 Lapor mas Wapres tuluung usut akun fufufafa yang telah menghina Presiden Prabowo &amp; keluarganya itu akun milik siapa dan penjarakan 15 tahun,1.86E+18,,Epricila10,in,,0,0,0,https://x.com/HaryoKoesnohadi/status/1857005651630641175,1.75E+18,HaryoKoesnohadi
1.86E+18,Thu Nov 14 10:20:22 +0000 2024,0,Dengan optimalisasi lahan tidur Prabowo yakin Indonesia mampu mandiri dan siap hadapi tantangan ekonomi global #PresidenPrabowo #PresidenPrabowoWujudkanKemandirianPangan #ProduktivitasLahanTidur #BangkitkanLahanTidur #KetahananPanganNasional #IndonesiaTanpaImpor https://t.co/KtPJ3hcvED,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857005574505844739/pu/img/_eTEvHYD0t0vsIOS.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005646345867614,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:20:20 +0000 2024,1,Komitmen Prabowo Berantas Narkoba #IndonesiaEmas #PrabowoSubianto #PresidenPrabowo #BerantasNarkoba #IndonesiaMaju https://t.co/9K93yTD2rD,1.86E+18,https://pbs.twimg.com/media/GcVoyZ8W4AAACA_.jpg,,in,,0,0,0,https://x.com/menuju_2024/status/1857005639458763142,1.55E+18,menuju_2024
1.86E+18,Thu Nov 14 10:20:17 +0000 2024,3,@Duren___ @Amran_bin_Al @Urrangawak @RIPDEMOKRASI @GM_Warrios @Bara_M_1 @Bambangmulyonoo @Balerus8Lapan Samsul butuh pencitraan. Saat kemarin sidang ttg erupsi gunung ngak seberapa lama prabowo dari us lgs rapat online tnp samsul. Sblm prabiwo berangkat sudh wantiÂ² lgs telp lgs,1.86E+18,,Duren___,in,,0,0,0,https://x.com/Cak_Kancil007/status/1857005626297127128,1.81E+18,Cak_Kancil007
1.86E+18,Thu Nov 14 10:20:13 +0000 2024,1,Ini ciri orang yg sedang panic. Harus di baca sebagai ada masalah dg regime Prabowo https://t.co/SvI9PmS81G,1.86E+18,https://pbs.twimg.com/media/GcVov7lWIAA1sug.jpg,,in,"-6.252543,106.806343",0,0,1,https://x.com/alisyarief/status/1857005607657603283,30201110,alisyarief
1.86E+18,Thu Nov 14 10:20:01 +0000 2024,0,Presiden Prabowo instruksikan optimalisasi lahan tidur agar Indonesia semakin kuat di bidang ketahanan pangan #PresidenPrabowo #PresidenPrabowoWujudkanKemandirianPangan #ProduktivitasLahanTidur #BangkitkanLahanTidur #KetahananPanganNasional #IndonesiaTanpaImpor https://t.co/f9jDqV3ezQ,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857005507694706688/pu/img/oJfN3t4LGfNd1D0M.jpg,,in,,0,0,0,https://x.com/HarcumTj/status/1857005559884448016,4.64E+08,HarcumTj
1.86E+18,Thu Nov 14 10:20:00 +0000 2024,0,Presiden Prabowo Tiba di Peru untuk Hadiri KTT APEC https://t.co/j2hhIucWxz,1.86E+18,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1857005554637410500,1.54E+08,Beritasatu
1.86E+18,Thu Nov 14 10:19:51 +0000 2024,1,Presiden RI Prabowo Subianto tiba di Pangkalan Militer Angkatan Udara Grupo 8 Alar Bandara Internasional Jorge Chavez Lima Peru pada Rabu sekitar pukul 22.35 waktu setempat. #presidenprabowo #prabowosubianto #peru #luarnegeri #KTTAPEC # bilateral #dekade08 https://t.co/EPLTK1LBgm,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1857005367290384384/pu/img/z4oHxgq0yOqqhaOL.jpg,,in,"DKI Jakarta, Indonesia",0,0,2,https://x.com/dekade_08/status/1857005519291945000,1.58E+18,dekade_08
